label,t,f_up_0,f_up_1,f_up_2,f_up_3,f_up_4,f_up_5,f_up_6,f_up_7,f_down_0,f_down_1,f_down_2,f_down_3,f_down_4,f_down_5,f_down_6,f_down_7
1,0.03959039590395904,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0.2911029110291103,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
1,0.18338183381833817,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,0.1009410094100941,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0.18351183511835117,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0,0.02060020600206002,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,0.2109221092210922,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
1,0.1951819518195182,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1,0.01997019970199702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.2778627786277863,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1,0.3928639286392864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.28425284252842525,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1,0.34285342853428535,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
1,0.3613236132361324,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0.37464374643746434,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
0,0.06647066470664706,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0.3210032100321003,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0.16247162471624715,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0.11666116661166612,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0.13472134721347212,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0,0.36664366643666435,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0.2924729247292473,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.35084350843508433,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
1,0.13735137351373514,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0
1,0.08853088530885309,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.13887138871388713,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0.15058150581505814,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0.3013230132301323,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0
0,0.13927139271392713,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0.34771347713477135,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0
0,0.3790137901379014,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0.18537185371853718,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0
1,0.3807038070380704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.08151081510815109,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0.22878228782287824,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0.3019130191301913,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0
1,0.05011050110501105,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,0.25271252712527126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.16873168731687316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.22191221912219122,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1,0.04492044920449204,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0.16116161161611617,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0.15343153431534315,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
0,0.12523125231252313,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1,0.1838218382183822,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
0,0.09850098500985009,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1,0.023840238402384025,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
1,0.012740127401274013,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
1,0.20024200242002418,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
0,0.1912219122191222,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,0.2650526505265053,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.15286152861528615,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.22263222632226323,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1
1,0.35139351393513935,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,0.35892358923589235,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
1,0.15495154951549514,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1,0.31390313903139033,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0
0,0.35670356703567035,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0.1991219912199122,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.012000120001200012,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1,0.06832068320683207,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,0.15130151301513015,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0
0,0.3196631966319663,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,0.024160241602416022,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0.3803238032380324,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.16042160421604215,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0
1,0.12166121661216613,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0
0,0.06395063950639507,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0.1997619976199762,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1,0.06786067860678607,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1,0.22172221722217222,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0.37890378903789035,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1,0.3893438934389344,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0.20766207662076622,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
0,0.18877188771887718,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0,0.07492074920749207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.12573125731257312,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
1,0.01764017640176402,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,0.25833258332583325,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,0.07216072160721607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.22286222862228622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.044730447304473044,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0,0.3966339663396634,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0.28337283372833727,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,0.03459034590345903,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1,0.0017900179001790017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.08093080930809309,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
0,0.07825078250782508,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
0,0.05644056440564406,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,0.11248112481124811,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0.012010120101201012,0,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0
1,0.1914319143191432,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
1,0.24954249542495424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.2969829698296983,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,0.34994349943499437,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
1,0.16132161321613217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.34481344813448134,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
1,0.2037120371203712,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
1,0.34589345893458934,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
0,0.3104031040310403,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0.34047340473404736,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
0,0.36579365793657936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.19223192231922318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.3385433854338543,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
0,0.12245122451224512,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1,0.23131231312313122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0.35698356983569834,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
0,0.34679346793467936,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0.14535145351453516,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,0.18953189531895318,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0.11168111681116812,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0.25945259452594527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.25261252612526125,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0.19916199161991618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.1891618916189162,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0.1001810018100181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.3128031280312803,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1,0.07457074570745707,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0.24210242102421023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.1107611076110761,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
0,0.26944269442694424,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.11511115111151111,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0.06050060500605006,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1
1,0.28921289212892126,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0.27619276192761927,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0.2948929489294893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.35971359713597134,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0.35126351263512634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.16962169621696216,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0.1950819508195082,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,0.37954379543795436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.006800068000680007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.07985079850798509,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
0,0.39015390153901536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.11401114011140111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.12895128951289514,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0.36026360263602636,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0.14722147221472215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.3894138941389414,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0.04188041880418804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.09321093210932109,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0.042590425904259044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.2935529355293553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0.26850268502685026,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
1,0.21859218592185922,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0.1017410174101741,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0.17980179801798019,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1
0,0.3415034150341503,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0
0,0.22170221702217022,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1,0.38371383713837137,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0.38888388883888836,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.1788817888178882,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1,0.2196621966219662,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1,0.18061180611806119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.37642376423764234,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.36442364423644236,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
0,0.24248242482424823,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0.17088170881708817,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
0,0.27161271612716126,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0.23630236302363022,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
0,0.043230432304323045,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0.08722087220872209,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
0,0.1101011010110101,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
0,0.35184351843518435,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1,0.3314833148331483,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0.03555035550355504,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0.33884338843388434,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0
0,0.24450244502445023,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0
1,0.3696436964369644,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,0.25715257152571525,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1,0.3364133641336413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.26979269792697924,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0.07055070550705507,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0,0.23981239812398122,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
1,0.16799167991679917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.09452094520945209,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0
0,0.32782327823278234,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0.3036630366303663,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,0.17997179971799718,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
0,0.26312263122631224,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
1,0.22058220582205823,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0
1,0.18558185581855818,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0,0.015430154301543016,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,0.15329153291532915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0.2897428974289743,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
1,0.3874038740387404,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1,0.29541295412954127,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
0,0.13622136221362213,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1,0.34777347773477735,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0.07945079450794508,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,0.15929159291592915,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0.08750087500875009,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1,0.2982429824298243,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0.05984059840598406,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0.036050360503605036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.22799227992279922,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0.2019520195201952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.2952629526295263,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0.07257072570725707,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0.16688166881668817,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
0,0.35024350243502433,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0.3806438064380644,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
0,0.2704227042270423,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
0,0.1131211312113121,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1
1,0.1997319973199732,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1
0,0.34004340043400433,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1,0.1003310033100331,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0,0.2001220012200122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.22193221932219323,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
0,0.023220232202322024,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
1,0.2787427874278743,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1,0.1098010980109801,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
1,0.1900319003190032,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0.03428034280342803,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
1,0.2957229572295723,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1,0.2045720457204572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.029740297402974028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.25290252902529026,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0,0.06777067770677707,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1
0,0.11896118961189611,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0.1966119661196612,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,0.2039620396203962,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1,0.046010460104601046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0.1978219782197822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.36423364233642336,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0.025000250002500026,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0.02997029970299703,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.37461374613746135,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0.13938139381393813,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0.16961169611696117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0.3877838778387784,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1,0.044140441404414046,1,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1
1,0.18731187311873118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0.3751137511375114,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0.38336383363833637,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0.07823078230782307,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1
0,0.16115161151611515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.3643436434364344,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
0,0.09038090380903809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.25588255882558825,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0.18337183371833718,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
0,0.29074290742907427,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,0.15815158151581515,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1,0.2009420094200942,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,0.2958129581295813,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0.04957049570495705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.31066310663106633,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0
1,0.0958109581095811,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0.043960439604396044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.3042330423304233,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0.12252122521225212,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
1,0.25734257342573424,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,0.24007240072400723,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1,0.004860048600486005,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
1,0.04165041650416504,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
0,0.38323383233832337,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0.36321363213632135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.38977389773897736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.23255232552325522,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0
0,0.23177231772317722,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0
0,0.22809228092280923,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0.13594135941359414,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
0,0.36238362383623834,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.2542825428254282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0.16841168411684115,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0.015730157301573015,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
1,0.3018130181301813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.34348343483434834,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1,0.13525135251352513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.17529175291752916,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0.3835238352383524,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1,0.2052920529205292,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0.18340183401834018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.34182341823418233,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0.13188131881318813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.3977339773397734,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0
1,0.3800038000380004,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0.2125621256212562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.07044070440704407,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0
0,0.05773057730577306,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0,0.23746237462374623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.3224432244322443,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0.03051030510305103,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0.08233082330823308,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
0,0.2024320243202432,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0956309563095631,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1,0.23184231842318423,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,0.26955269552695527,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
0,0.015760157601576015,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1
0,0.36467364673646735,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1
1,9.000090000900009e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.23260232602326023,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1,0.34937349373493737,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0.12115121151211512,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.05023050230502305,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0
1,0.2622826228262283,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0.35221352213522134,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0.08377083770837708,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0.3185631856318563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.1009810098100981,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
0,0.11343113431134311,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
0,0.17317173171731717,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0.16385163851638515,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1
0,0.10495104951049511,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0.23121231212312124,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
1,0.33338333383333835,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
0,0.06373063730637306,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1
1,0.2870328703287033,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0.27596275962759625,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0.3836238362383624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.2179621796217962,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0.19384193841938419,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0.38777387773877736,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,0.3008230082300823,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1,0.2728327283272833,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0.23221232212322124,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.06377063770637706,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0.04032040320403204,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0.36608366083660837,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.3900139001390014,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1,0.15737157371573715,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1,0.16033160331603316,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0.12100121001210012,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0
